"1 HOUR BEFORE","1 DAY BEFORE","OUTPUT"
"4441.0212","4723.63164","4269.5532"
"4269.5532","5150.2752","5144.04"
"5144.04","6938.37468","6550.0776"
"6550.0776","7007.5854","6772.986"
"6772.986","6755.8392","6567.2244"
"6567.2244","6436.59696","6069.9672"
"6069.9672","6267.62304","4869.6912"
"4869.6912","6756.46272","4273.76196"
"4273.76196","4826.35656","3996.91908"
"3996.91908","4104.16452","3754.68156"
"3754.68156","3716.64684","3668.16816"
"3668.16816","3579.0048","5311.92276"
"5311.92276","3668.16816","3927.70836"
"3927.70836","3893.103","5898.4992"
"5898.4992","4481.39412","4732.5168"
"4732.5168","5813.70048","7578.8856"
"7578.8856","6841.5732","7013.0412"
"7013.0412","6021.33264","5949.9396"
"5949.9396","5521.2696","5658.444"
"5658.444","5589.8568","5315.508"
"5315.508","5467.64688","5294.62008"
"5294.62008","5115.35808","5045.52384"
"5045.52384","4155.13728","4626.5184"
"4626.5184","4671.7236","4567.90752"
"4567.90752","4731.26976","4723.63164"
"4723.63164","5377.23648","5150.2752"
"5150.2752","7076.79612","6938.37468"
"6938.37468","7007.5854","7007.5854"
"7007.5854","6921.072","6755.8392"
"6755.8392","6285.0816","6436.59696"
"6436.59696","5900.99328","6267.62304"
"6267.62304","4262.69448","6756.46272"
"6756.46272","3945.63456","4826.35656"
"4826.35656","3891.70008","4104.16452"
"4104.16452","3713.99688","3716.64684"
"3716.64684","3731.7672","3579.0048"
"3579.0048","3892.79124","3668.16816"
"3668.16816","4068.93564","3893.103"
"3893.103","4643.97696","4481.39412"
"4481.39412","5813.70048","5813.70048"
"5813.70048","7115.922","6841.5732"
"6841.5732","6189.9948","6021.33264"
"6021.33264","5657.97636","5521.2696"
